36.60649892138337, 20.683146672260968, 29.65177677003384
-42.68748762113523, -18.376790203472677, 44.88824642157917
56.67131977288663, 16.59839115152384, -23.965758682707456
82.43101057874414, -1.185599367965904, 3.0432709438359216
-45.63145228466179, -37.34638009092841, -53.6376503851072
70.65515192463783, 18.376790203472822, 44.88824642157917
11.039867488224735, -2.371198735931898, -3.8040886797947926
-24.28770847409414, -10.670394311693746, 19.781261134933203
5.151938161171581, 24.897586727285706, 3.4236798118154033
52.99136394347842, 35.56798103897956, -27.3894384945228
73.59911658816439, 23.119187675336743, -8.368995095548595
-30.911628967028932, -6.520796523812849, -25.867803022604875
-13.247840985869495, -17.191190835506703, -15.216354719179309
26.495681971739256, 13.634392731608882, -20.922487738871578
-6.623920492934725, 35.56798103897956, -28.911073966440743
29.43964663526581, 22.526387991353754, -15.977172455138284
20.6077526446861, 40.9031781948265, -10.271039435446026
0.7359911658817054, 13.041593047625877, -20.542078870892098
48.57541694818855, 35.56798103897956, -33.09557151421506
65.50321376346635, 7.706395891778968, -7.608177359589631
9.567885156461458, -2.3711987359319515, 4.184497547774355
-45.63145228466179, -23.119187675336633, -18.259625663015186
-15.455814483514432, -27.861585147200536, -20.542078870892098
31.64762013291075, 37.93917977491153, -0.380408867979447
-36.06356712820045, 14.22719241559187, 5.706133019692304
